source_genesymbol	target_genesymbol	sign
UBC_UBE2E3	TRIM27	1
RPS27A_UBE2Q1	TRIM27	1
RPS27A_UBE2M	TRIM27	1
UBC_UBE2D4	TRIM27	1
UBB_UBE2B	TRIM27	1
UBB_UBE2L5	TRIM27	1
BIRC6_RPS27A	TRIM27	1
UBC_UBE2NL	TRIM27	1
RPS27A_UBE2U	TRIM27	1
SH2B2	INSR	-1
PTPN11	ITK	-1
PICALM	CLTC	1
EXOC1_EXOC2_EXOC3_EXOC4_EXOC5_EXOC6_EXOC7_EXOC8	SNAP25_STX1A_VAMP2	1
PRKCI	NOS3	-1
EGLN2	FOXO3	-1
FZR1	ANLN	-1
DCTN6	PLK1	1
BTRC_CUL1_SKP1	NFKB1	1
SIRT4	GLUD2	-1
SMARCAD1	HDAC1	1
FBH1	RAD51	1
PPP2R3C	PPP5C	1
LRRC4	DLG4	1
SMC3	MXD1	-1
P2RY14	GNA14	1
DEPTOR	AKT1S1_DEPTOR_MLST8_MTOR_RPTOR	-1
CCNE2_CDK2	TFCP2	-1
RPS27A_UBA1	UBE2D1	1
UBA1_UBA52	UBE2D1	1
UBA1_UBB	UBE2D1	1
UBA1_UBC	UBE2D1	1
MAPK8	CDKN1A	1
ADRB1	GNAL	1
RAB2A	TRIP11	1
ATG14	PIK3C3	1
PDPK1	ITGB3	1
EIF3A_EIF3B_EIF3C_EIF3D_EIF3E_EIF3F_EIF3G_EIF3H_EIF3I_EIF3J_EIF3K_EIF3L_EIF3M	FAU_RPS10_RPS11_RPS12_RPS13_RPS14_RPS15_RPS15A_RPS16_RPS17_RPS18_RPS19_RPS2_RPS20_RPS21_RPS23_RPS24_RPS25_RPS26_RPS27_RPS27A_RPS27L_RPS28_RPS29_RPS3_RPS3A_RPS4X_RPS4Y1_RPS4Y2_RPS5_RPS6_RPS7_RPS8_RPS9_RPSA	1
JMJD1C	H3-3B	-1
GSK3B	MAP3K4	-1
DLG4	TANC1	1
PRKCA	CASR	-1
CCNB1_CDK1	KMT5A	1
CDK2	PRKAR1A	1
WWTR1	PPARG	-1
SPI1	IRF8	1
PIN1	XPO5	-1
PDGFRA	SRC	1
TP53	CREBBP_EP300	1
ARHGAP30	CDC42	-1
RNF128	ARHGDIA	1
CUL3_RBX1_SKP1	MACROH2A1	1
RAP1GDS1	RHOA	1
APC_AXIN1_GSK3B	ROR2	-1
CUL1_FBXW7_SKP1	TOP2A	-1
GSK3B	CCND1_CDK4	-1
PLK1	CEP55	1
PLEKHA7	TSPAN33	1
PAK2	MKNK1	1
ABCC4	BLOC1S1_BLOC1S2_BLOC1S3_BLOC1S4_BLOC1S5_BLOC1S6_DTNBP1_SNAPIN	1
HPN	F7	1
CDK1	CDC7	1
TBR1	FOXP2	1
CHEK2	RASGRF1	-1
PRKCB	MEP1B	-1
SRC	TXK	1
CCNE2_CDK2	RRN3	1
RNF8	H2AC16	1
PYY	NPY5R	1
TGFBR1	RAC1	1
TFAP4	HDAC1	1
F2_THBD	PROC	1
RNF31	IKBKG	1
CNTNAP2	CNTN1	1
DDX5	RUNX2	1
OTULIN	UBB	1
PRKCB	NOS3	-1
GSK3A	SFPQ	-1
ACAT1	PDHA1	-1
PRKCD	ADRA2A	1
SIRT1	CRTC1	1
HTR2B	GNA14	1
PRKAA1_PRKAA2_PRKAB1_PRKAB2_PRKAG1_PRKAG2_PRKAG3	HDAC4	-1
RHOBTB1	PDE5A	-1
RNF138	LEF1	-1
NOSIP	PPP2CA	-1
SRP19	SRP72	1
RABEP1	RAB5A	1
OTUB1	ESR1	-1
PRKCG	STXBP1	-1
PDLIM2	RELA	-1
HDAC1	MYOD1	-1
GOPC	ADRB1	-1
KEAP1	CUL3_RBX1_SKP1	1
PRKAA1_PRKAA2_PRKAB1_PRKAB2_PRKAG1_PRKAG2_PRKAG3	AMOTL1	1
BTRC_CUL1_SKP1	ATF4	-1
HSPA1A	NR3C1	-1
GNAI2	TNFAIP8	1
LRRK2	MAPT	-1
HRAS	PIK3CA_PIK3R1	1
GSK3B	EIF2B3	-1
RBPJ	MAML3	1
CSRP3	MYF6	1
CUL5	DAB1	-1
FKBP15	ACTB	1
SYVN1	NFE2L2	-1
CSNK2A1	CDC25C	-1
AKT1	CREBBP_EP300_KAT2B	1
PAK1	ITGB3BP	1
FCN3	MASP1	1
MAPK1	ETV6	-1
PIK3R3	PIK3CA_PIK3R1	1
CEP43	MAPRE1	1
TLR9	TICAM1	1
MAML1	CCNT1	1
MAPK8	APLP2	1
AMER1	WT1	1
F2RL3	GNAO1	1
KIF7	GLI1	1
SMC3	MXD3	-1
SP2	IRF1	1
UBB_UBE2G2	TRIM15	1
UBA52_UBE2G1	TRIM15	1
UBA52_UBE2V1	TRIM15	1
UBA52_UBE2S	TRIM15	1
UBB_UBE2H	TRIM15	1
UBC_UBE2V1	TRIM15	1
UBC_UBE2W	TRIM15	1
UBB_UBE2U	TRIM15	1
UBA52_UBE2T	TRIM15	1
RPS27A_UBE2I	TRIM15	1
UBA52_UBE2J1	TRIM15	1
UBA52_UBE2L5	TRIM15	1
UBC_UBE2J1	TRIM15	1
UBC_UBE2A	TRIM15	1
UBB_UBE2C	TRIM15	1
UBC_UBE2D1	TRIM15	1
UBB_UBE2Q1	TRIM15	1
RPS27A_UBE2G1	TRIM15	1
RPS27A_UBE2D2	TRIM15	1
UBC_UBE2B	TRIM15	1
UBB_UBE2E2	TRIM15	1
UBA52_UBE2Z	TRIM15	1
RPS27A_UBE2L3	TRIM15	1
UBA52_UBE2B	TRIM15	1
UBB_UBE2L6	TRIM15	1
UBC_UBE2H	TRIM15	1
UBB_UBE2J2	TRIM15	1
RPS27A_UBE2L6	TRIM15	1
UBB_UBE2D4	TRIM15	1
RPS27A_UBE2K	TRIM15	1
UBB_UBE2D3	TRIM15	1
RPS27A_UBE2N	TRIM15	1
UBA52_UBE2E1	TRIM15	1
RPS27A_UBE2V1	TRIM15	1
UBC_UBE2Z	TRIM15	1
RPS27A_UBE2H	TRIM15	1
RPS27A_UBE2L5	TRIM15	1
UBA52_UBE2N	TRIM15	1
RPS27A_UBE2D3	TRIM15	1
RPS27A_UBE2R2	TRIM15	1
UBC_UBE2E2	TRIM15	1
UBA52_UBE2W	TRIM15	1
UBC_UBE2L3	TRIM15	1
UBB_UBE2D2	TRIM15	1
UBB_UBE2M	TRIM15	1
RPS27A_UBE2V2	TRIM15	1
RPS27A_UBE2NL	TRIM15	1
BIRC6_UBB	TRIM15	1
UBC_UBE2L6	TRIM15	1
RPS27A_UBE2G2	TRIM15	1
UBA52_UBE2Q1	TRIM15	1
UBC_UBE2M	TRIM15	1
RPS27A_UBE2J1	TRIM15	1
UBC_UBE2E1	TRIM15	1
UBA52_UBE2E2	TRIM15	1
UBC_UBE2Q2	TRIM15	1
RPS27A_UBE2D1	TRIM15	1
UBA52_UBE2G2	TRIM15	1
UBC_UBE2K	TRIM15	1
UBA52_UBE2NL	TRIM15	1
RPS27A_UBE2E1	TRIM15	1
UBB_UBE2J1	TRIM15	1
UBA52_UBE2E3	TRIM15	1
UBB_UBE2K	TRIM15	1
UBC_UBE2V2	TRIM15	1
UBB_UBE2W	TRIM15	1
UBC_UBE2L5	TRIM15	1
UBA52_UBE2R2	TRIM15	1
UBA52_UBE2K	TRIM15	1
UBB_UBE2N	TRIM15	1
UBB_UBE2V2	TRIM15	1
UBA52_UBE2Q2	TRIM15	1
UBA52_UBE2C	TRIM15	1
RPS27A_UBE2A	TRIM15	1
UBC_UBE2G1	TRIM15	1
UBB_UBE2Z	TRIM15	1
UBC_UBE2J2	TRIM15	1
RPS27A_UBE2E3	TRIM15	1
UBC_UBE2R2	TRIM15	1
RPS27A_UBE2Z	TRIM15	1
UBC_UBE2T	TRIM15	1
UBB_UBE2E1	TRIM15	1
UBA52_UBE2M	TRIM15	1
UBB_UBE2D1	TRIM15	1
UBC_UBE2D2	TRIM15	1
UBB_UBE2L3	TRIM15	1
RPS27A_UBE2J2	TRIM15	1
UBC_UBE2N	TRIM15	1
UBA52_UBE2D4	TRIM15	1
UBC_UBE2G2	TRIM15	1
RPS27A_UBE2W	TRIM15	1
BIRC6_UBC	TRIM15	1
RPS27A_UBE2E2	TRIM15	1
UBB_UBE2A	TRIM15	1
UBC_UBE2C	TRIM15	1
UBB_UBE2E3	TRIM15	1
UBB_UBE2NL	TRIM15	1
RPS27A_UBE2S	TRIM15	1
UBB_UBE2R2	TRIM15	1
UBC_UBE2Q1	TRIM15	1
UBA52_UBE2A	TRIM15	1
RPS27A_UBE2B	TRIM15	1
UBB_UBE2G1	TRIM15	1
UBB_UBE2Q2	TRIM15	1
RPS27A_UBE2Q2	TRIM15	1
UBB_UBE2T	TRIM15	1
UBC_UBE2D3	TRIM15	1
BIRC6_UBA52	TRIM15	1
UBA52_UBE2H	TRIM15	1
UBA52_UBE2D1	TRIM15	1
UBA52_UBE2I	TRIM15	1
UBA52_UBE2U	TRIM15	1
UBB_UBE2V1	TRIM15	1
RPS27A_UBE2C	TRIM15	1
UBA52_UBE2V2	TRIM15	1
UBA52_UBE2L3	TRIM15	1
RPS27A_UBE2D4	TRIM15	1
UBA52_UBE2D3	TRIM15	1
UBA52_UBE2J2	TRIM15	1
RPS27A_UBE2T	TRIM15	1
UBB_UBE2S	TRIM15	1
UBC_UBE2U	TRIM15	1
UBC_UBE2S	TRIM15	1
UBB_UBE2I	TRIM15	1
UBA52_UBE2L6	TRIM15	1
UBC_UBE2I	TRIM15	1
UBA52_UBE2D2	TRIM15	1
UBC_UBE2E3	TRIM15	1
RPS27A_UBE2Q1	TRIM15	1
RPS27A_UBE2M	TRIM15	1
UBC_UBE2D4	TRIM15	1
UBB_UBE2B	TRIM15	1
UBB_UBE2L5	TRIM15	1
BIRC6_RPS27A	TRIM15	1
UBC_UBE2NL	TRIM15	1
RPS27A_UBE2U	TRIM15	1
AKT1	ATXN1	1
GMPS	TP53	1
FMR1	SHANK1	1
CAPN2	GSK3A	1
SENP1	HIF1A	1
SIRT4	GLUD1	-1
PEX14	PEX5	1
NR3C1	KAT2B	1
MAPK1	BAD	-1
RABEP1	RABGEF1	1
PRKCA	NOXO1	1
PAK1	AURKA	1
TRIM8	MAP3K7	1
ARHGEF5	RHOA	1
ASIP	ATRN	1
CHM	RABGGTA	-1
MAPK3	SP3	1
PRKAA1_PRKAA2_PRKAB1_PRKAB2_PRKAG1_PRKAG2_PRKAG3	EEF2K	1
LTBP1	TGFB1	1
CUL1_RBX1_SKP1	BRCA1	-1
MAPK8	NFATC3	-1
PRKCD	FSCN1	-1
TP53	BAK1	1
NCOA1	STAT5B	1
TBK1	STX17	1
PRKACA	KCNJ12	-1
AKT1	TP53RK	1
MAJIN_TERB1_TERB2	RAD21_SMC1A_SMC3_STAG1_STAG3	1
MAJIN_TERB1_TERB2	RAD21_SMC1A_SMC3_STAG1	1
MAJIN_TERB1_TERB2	RAD21_SMC1A_SMC3_STAG1_STAG2	1
PIM3	PSMD2	1
UBB_UBE2G2	MARCHF9	1
UBA52_UBE2G1	MARCHF9	1
UBA52_UBE2V1	MARCHF9	1
UBA52_UBE2S	MARCHF9	1
UBB_UBE2H	MARCHF9	1
UBC_UBE2V1	MARCHF9	1
UBC_UBE2W	MARCHF9	1
UBB_UBE2U	MARCHF9	1
UBA52_UBE2T	MARCHF9	1
RPS27A_UBE2I	MARCHF9	1
UBA52_UBE2J1	MARCHF9	1
UBA52_UBE2L5	MARCHF9	1
UBC_UBE2J1	MARCHF9	1
UBC_UBE2A	MARCHF9	1
UBB_UBE2C	MARCHF9	1
UBC_UBE2D1	MARCHF9	1
UBB_UBE2Q1	MARCHF9	1
RPS27A_UBE2G1	MARCHF9	1
RPS27A_UBE2D2	MARCHF9	1
UBC_UBE2B	MARCHF9	1
UBB_UBE2E2	MARCHF9	1
UBA52_UBE2Z	MARCHF9	1
RPS27A_UBE2L3	MARCHF9	1
UBA52_UBE2B	MARCHF9	1
UBB_UBE2L6	MARCHF9	1
UBC_UBE2H	MARCHF9	1
UBB_UBE2J2	MARCHF9	1
RPS27A_UBE2L6	MARCHF9	1
UBB_UBE2D4	MARCHF9	1
RPS27A_UBE2K	MARCHF9	1
UBB_UBE2D3	MARCHF9	1
RPS27A_UBE2N	MARCHF9	1
UBA52_UBE2E1	MARCHF9	1
RPS27A_UBE2V1	MARCHF9	1
UBC_UBE2Z	MARCHF9	1
RPS27A_UBE2H	MARCHF9	1
RPS27A_UBE2L5	MARCHF9	1
UBA52_UBE2N	MARCHF9	1
RPS27A_UBE2D3	MARCHF9	1
RPS27A_UBE2R2	MARCHF9	1
UBC_UBE2E2	MARCHF9	1
UBA52_UBE2W	MARCHF9	1
UBC_UBE2L3	MARCHF9	1
UBB_UBE2D2	MARCHF9	1
UBB_UBE2M	MARCHF9	1
RPS27A_UBE2V2	MARCHF9	1
RPS27A_UBE2NL	MARCHF9	1
BIRC6_UBB	MARCHF9	1
UBC_UBE2L6	MARCHF9	1
RPS27A_UBE2G2	MARCHF9	1
UBA52_UBE2Q1	MARCHF9	1
UBC_UBE2M	MARCHF9	1
RPS27A_UBE2J1	MARCHF9	1
UBC_UBE2E1	MARCHF9	1
UBA52_UBE2E2	MARCHF9	1
UBC_UBE2Q2	MARCHF9	1
RPS27A_UBE2D1	MARCHF9	1
UBA52_UBE2G2	MARCHF9	1
UBC_UBE2K	MARCHF9	1
UBA52_UBE2NL	MARCHF9	1
RPS27A_UBE2E1	MARCHF9	1
UBB_UBE2J1	MARCHF9	1
UBA52_UBE2E3	MARCHF9	1
UBB_UBE2K	MARCHF9	1
UBC_UBE2V2	MARCHF9	1
UBB_UBE2W	MARCHF9	1
UBC_UBE2L5	MARCHF9	1
UBA52_UBE2R2	MARCHF9	1
UBA52_UBE2K	MARCHF9	1
UBB_UBE2N	MARCHF9	1
UBB_UBE2V2	MARCHF9	1
UBA52_UBE2Q2	MARCHF9	1
UBA52_UBE2C	MARCHF9	1
RPS27A_UBE2A	MARCHF9	1
UBC_UBE2G1	MARCHF9	1
UBB_UBE2Z	MARCHF9	1
UBC_UBE2J2	MARCHF9	1
RPS27A_UBE2E3	MARCHF9	1
UBC_UBE2R2	MARCHF9	1
RPS27A_UBE2Z	MARCHF9	1
UBC_UBE2T	MARCHF9	1
UBB_UBE2E1	MARCHF9	1
UBA52_UBE2M	MARCHF9	1
UBB_UBE2D1	MARCHF9	1
UBC_UBE2D2	MARCHF9	1
UBB_UBE2L3	MARCHF9	1
RPS27A_UBE2J2	MARCHF9	1
UBC_UBE2N	MARCHF9	1
UBA52_UBE2D4	MARCHF9	1
UBC_UBE2G2	MARCHF9	1
RPS27A_UBE2W	MARCHF9	1
BIRC6_UBC	MARCHF9	1
RPS27A_UBE2E2	MARCHF9	1
UBB_UBE2A	MARCHF9	1
UBC_UBE2C	MARCHF9	1
UBB_UBE2E3	MARCHF9	1
UBB_UBE2NL	MARCHF9	1
RPS27A_UBE2S	MARCHF9	1
UBB_UBE2R2	MARCHF9	1
UBC_UBE2Q1	MARCHF9	1
UBA52_UBE2A	MARCHF9	1
RPS27A_UBE2B	MARCHF9	1
UBB_UBE2G1	MARCHF9	1
UBB_UBE2Q2	MARCHF9	1
RPS27A_UBE2Q2	MARCHF9	1
UBB_UBE2T	MARCHF9	1
UBC_UBE2D3	MARCHF9	1
BIRC6_UBA52	MARCHF9	1
UBA52_UBE2H	MARCHF9	1
UBA52_UBE2D1	MARCHF9	1
UBA52_UBE2I	MARCHF9	1
UBA52_UBE2U	MARCHF9	1
UBB_UBE2V1	MARCHF9	1
RPS27A_UBE2C	MARCHF9	1
UBA52_UBE2V2	MARCHF9	1
UBA52_UBE2L3	MARCHF9	1
RPS27A_UBE2D4	MARCHF9	1
UBA52_UBE2D3	MARCHF9	1
UBA52_UBE2J2	MARCHF9	1
RPS27A_UBE2T	MARCHF9	1
UBB_UBE2S	MARCHF9	1
UBC_UBE2U	MARCHF9	1
UBC_UBE2S	MARCHF9	1
UBB_UBE2I	MARCHF9	1
UBA52_UBE2L6	MARCHF9	1
UBC_UBE2I	MARCHF9	1
UBA52_UBE2D2	MARCHF9	1
UBC_UBE2E3	MARCHF9	1
RPS27A_UBE2Q1	MARCHF9	1
RPS27A_UBE2M	MARCHF9	1
UBC_UBE2D4	MARCHF9	1
UBB_UBE2B	MARCHF9	1
UBB_UBE2L5	MARCHF9	1
BIRC6_RPS27A	MARCHF9	1
UBC_UBE2NL	MARCHF9	1
RPS27A_UBE2U	MARCHF9	1
RASGEF1C	NRAS	1
FGF12	SCN4A	-1
AEBP2_EED_EZH2_RBBP4_SUZ12	H3C3	1
MRAP	MC3R	-1
UHMK1	MBP	-1
IL17B	IL17RB	1
DAXX	MDM2	1
TMED5	TMED10	1
MAP4K3	PRKCQ	1
CDK5	SRC	1
RNF10	MEOX2	1
ROCK2	SH3GL2	1
MAPK3	NOS2	1
VHL	IREB2	-1
RBPJ	GTF2A2	1
MAPK3	APC_AXIN1_GSK3B	-1
TNFSF15	TNFRSF25	1
POLDIP3	ALYREF_DDX39B_THOC1_THOC2_THOC3_THOC5_THOC6_THOC7	1
PPP1R1C	PPP1CA	-1
SMAD6	NR2C2	-1
KAT5	SRSF2	-1
PPP4C	CDK1	-1
FYN	PGD	1
AKT2	HTRA2	-1
PRKACA	AURKA	1
RAE1	NUP98	1
CDK1	DUT	1
CDH23	CTNNB1	1
F2RL3	GNA12	1
TFAP4	SP1	1
HDAC3	SMAD7	1
DNER	NOTCH1	1
UBE3A	PSMD2	-1
GAB2	PIK3CA_PIK3R1	1
USP1	DGCR8	1
CDH17	CTNNB1	1
CASP8AP2	NFKB1	1
LYN	FCGR2A	1
FCHO2	AP2A2_AP2B1_AP2M1_AP2S1_CHEBI:18348_CLTA_CLTB_CLTC_CLTCL1	1
CAMK2A	PTK2	1
TRADD	CASP8	1
NCSTN	PSEN2	1
TNFSF13	TNFRSF17	1
SOCS1	CUL2_ELOB_ELOC_RBX1_VHL	1
CHRM3	GNA15	1
PTPN1	CAV1	-1
PRKCB	ICOSLG	1
CSNK2A1	SHOX	1
NEB	WASL	1
STAT5A	FOXP3	1
PJA2	PRKAR1B	-1
SIRT2	MYOD1	-1
TTK	ABL1	-1
UBE2I	FOXL2	1
AKT2	CREB1	1
ATR	XPC	1
KCNIP4	KCND2	1
PPP2R5B	CASP3	1
SRPK2	LGMN	1
CUL3_RBX1_SKP1	BMI1	1
BCOR	HDAC1	1
TAOK3	STK3	1
EIF1B	FAU_RPS10_RPS11_RPS12_RPS13_RPS14_RPS15_RPS15A_RPS16_RPS17_RPS18_RPS19_RPS2_RPS20_RPS21_RPS23_RPS24_RPS25_RPS26_RPS27_RPS27A_RPS27L_RPS28_RPS29_RPS3_RPS3A_RPS4X_RPS4Y1_RPS4Y2_RPS5_RPS6_RPS7_RPS8_RPS9_RPSA	1
CNKSR1	RASSF1	1
NEDD4L	SCN1A	-1
PRKACA	RYR2	1
GSK3A	ANKRD28	-1
TLR4	MAPK14	1
NEK6	PSMD2	1
PTPRO	VCP	-1
DNMBP	CDC42	1
CDK4	MYOG	-1
AKT1	MVD	1
CHEK2	FOXM1	1
HSP90AA1	PPP5C	1
EIF5B	RPL10_RPL10A_RPL10L_RPL11_RPL12_RPL13_RPL13A_RPL14_RPL15_RPL17_RPL18_RPL18A_RPL19_RPL21_RPL22_RPL22L1_RPL23_RPL23A_RPL24_RPL26_RPL26L1_RPL27_RPL27A_RPL28_RPL29_RPL3_RPL30_RPL31_RPL32_RPL34_RPL35_RPL35A_RPL36_RPL36A_RPL36AL_RPL37_RPL37A_RPL38_RPL39_RPL39L_RPL3L_RPL4_RPL41_RPL5_RPL6_RPL7_RPL7A_RPL8_RPL9P7_RPLP0_RPLP1_RPLP2_UBA52	-1
UBB_UBE2G2	LTN1	1
UBA52_UBE2G1	LTN1	1
UBA52_UBE2V1	LTN1	1
UBA52_UBE2S	LTN1	1
UBB_UBE2H	LTN1	1
UBC_UBE2V1	LTN1	1
UBC_UBE2W	LTN1	1
UBB_UBE2U	LTN1	1
UBA52_UBE2T	LTN1	1
RPS27A_UBE2I	LTN1	1
UBA52_UBE2J1	LTN1	1
UBA52_UBE2L5	LTN1	1
UBC_UBE2J1	LTN1	1
UBC_UBE2A	LTN1	1
UBB_UBE2C	LTN1	1
UBC_UBE2D1	LTN1	1
UBB_UBE2Q1	LTN1	1
RPS27A_UBE2G1	LTN1	1
RPS27A_UBE2D2	LTN1	1
UBC_UBE2B	LTN1	1
UBB_UBE2E2	LTN1	1
UBA52_UBE2Z	LTN1	1
RPS27A_UBE2L3	LTN1	1
UBA52_UBE2B	LTN1	1
UBB_UBE2L6	LTN1	1
UBC_UBE2H	LTN1	1
UBB_UBE2J2	LTN1	1
RPS27A_UBE2L6	LTN1	1
UBB_UBE2D4	LTN1	1
RPS27A_UBE2K	LTN1	1
UBB_UBE2D3	LTN1	1
RPS27A_UBE2N	LTN1	1
UBA52_UBE2E1	LTN1	1
RPS27A_UBE2V1	LTN1	1
UBC_UBE2Z	LTN1	1
RPS27A_UBE2H	LTN1	1
RPS27A_UBE2L5	LTN1	1
UBA52_UBE2N	LTN1	1
RPS27A_UBE2D3	LTN1	1
RPS27A_UBE2R2	LTN1	1
UBC_UBE2E2	LTN1	1
UBA52_UBE2W	LTN1	1
UBC_UBE2L3	LTN1	1
UBB_UBE2D2	LTN1	1
UBB_UBE2M	LTN1	1
RPS27A_UBE2V2	LTN1	1
RPS27A_UBE2NL	LTN1	1
BIRC6_UBB	LTN1	1
UBC_UBE2L6	LTN1	1
RPS27A_UBE2G2	LTN1	1
UBA52_UBE2Q1	LTN1	1
UBC_UBE2M	LTN1	1
RPS27A_UBE2J1	LTN1	1
UBC_UBE2E1	LTN1	1
UBA52_UBE2E2	LTN1	1
UBC_UBE2Q2	LTN1	1
RPS27A_UBE2D1	LTN1	1
UBA52_UBE2G2	LTN1	1
UBC_UBE2K	LTN1	1
UBA52_UBE2NL	LTN1	1
RPS27A_UBE2E1	LTN1	1
UBB_UBE2J1	LTN1	1
UBA52_UBE2E3	LTN1	1
UBB_UBE2K	LTN1	1
UBC_UBE2V2	LTN1	1
UBB_UBE2W	LTN1	1
UBC_UBE2L5	LTN1	1
UBA52_UBE2R2	LTN1	1
UBA52_UBE2K	LTN1	1
UBB_UBE2N	LTN1	1
UBB_UBE2V2	LTN1	1
UBA52_UBE2Q2	LTN1	1
UBA52_UBE2C	LTN1	1
RPS27A_UBE2A	LTN1	1
UBC_UBE2G1	LTN1	1
UBB_UBE2Z	LTN1	1
UBC_UBE2J2	LTN1	1
RPS27A_UBE2E3	LTN1	1
UBC_UBE2R2	LTN1	1
RPS27A_UBE2Z	LTN1	1
UBC_UBE2T	LTN1	1
UBB_UBE2E1	LTN1	1
UBA52_UBE2M	LTN1	1
UBB_UBE2D1	LTN1	1
UBC_UBE2D2	LTN1	1
UBB_UBE2L3	LTN1	1
RPS27A_UBE2J2	LTN1	1
UBC_UBE2N	LTN1	1
UBA52_UBE2D4	LTN1	1
UBC_UBE2G2	LTN1	1
RPS27A_UBE2W	LTN1	1
BIRC6_UBC	LTN1	1
RPS27A_UBE2E2	LTN1	1
UBB_UBE2A	LTN1	1
UBC_UBE2C	LTN1	1
UBB_UBE2E3	LTN1	1
UBB_UBE2NL	LTN1	1
RPS27A_UBE2S	LTN1	1
UBB_UBE2R2	LTN1	1
UBC_UBE2Q1	LTN1	1
UBA52_UBE2A	LTN1	1
RPS27A_UBE2B	LTN1	1
UBB_UBE2G1	LTN1	1
UBB_UBE2Q2	LTN1	1
RPS27A_UBE2Q2	LTN1	1
UBB_UBE2T	LTN1	1
UBC_UBE2D3	LTN1	1
BIRC6_UBA52	LTN1	1
UBA52_UBE2H	LTN1	1
UBA52_UBE2D1	LTN1	1
UBA52_UBE2I	LTN1	1
UBA52_UBE2U	LTN1	1
UBB_UBE2V1	LTN1	1
RPS27A_UBE2C	LTN1	1
UBA52_UBE2V2	LTN1	1
UBA52_UBE2L3	LTN1	1
RPS27A_UBE2D4	LTN1	1
UBA52_UBE2D3	LTN1	1
UBA52_UBE2J2	LTN1	1
RPS27A_UBE2T	LTN1	1
UBB_UBE2S	LTN1	1
UBC_UBE2U	LTN1	1
UBC_UBE2S	LTN1	1
UBB_UBE2I	LTN1	1
UBA52_UBE2L6	LTN1	1
UBC_UBE2I	LTN1	1
UBA52_UBE2D2	LTN1	1
UBC_UBE2E3	LTN1	1
RPS27A_UBE2Q1	LTN1	1
RPS27A_UBE2M	LTN1	1
UBC_UBE2D4	LTN1	1
UBB_UBE2B	LTN1	1
UBB_UBE2L5	LTN1	1
BIRC6_RPS27A	LTN1	1
UBC_UBE2NL	LTN1	1
RPS27A_UBE2U	LTN1	1
HSP90AA1	FLCN	1
PRKACA	TPH1	1
AKT1	TKT	1
RAN	XPOT	1
SPOP	GLYR1	-1
PCDHA10	PCDHGA12	1
CSNK2A1	SET	-1
TULP3	GPR161	1
MTOR	DNM1L	1
IL6R	JAK2	1
PRKACA	PDE4B	1
CRYAA	CRYBB2	1
SLIT1	GPC1	1
MAML1	H4C6	-1
UBB_UBE2G2	LRSAM1	1
UBA52_UBE2G1	LRSAM1	1
UBA52_UBE2V1	LRSAM1	1
UBA52_UBE2S	LRSAM1	1
UBB_UBE2H	LRSAM1	1
UBC_UBE2V1	LRSAM1	1
UBC_UBE2W	LRSAM1	1
UBB_UBE2U	LRSAM1	1
UBA52_UBE2T	LRSAM1	1
RPS27A_UBE2I	LRSAM1	1
UBA52_UBE2J1	LRSAM1	1
UBA52_UBE2L5	LRSAM1	1
UBC_UBE2J1	LRSAM1	1
UBC_UBE2A	LRSAM1	1
UBB_UBE2C	LRSAM1	1
UBC_UBE2D1	LRSAM1	1
UBB_UBE2Q1	LRSAM1	1
RPS27A_UBE2G1	LRSAM1	1
RPS27A_UBE2D2	LRSAM1	1
UBC_UBE2B	LRSAM1	1
UBB_UBE2E2	LRSAM1	1
UBA52_UBE2Z	LRSAM1	1
RPS27A_UBE2L3	LRSAM1	1
UBA52_UBE2B	LRSAM1	1
UBB_UBE2L6	LRSAM1	1
UBC_UBE2H	LRSAM1	1
UBB_UBE2J2	LRSAM1	1
RPS27A_UBE2L6	LRSAM1	1
UBB_UBE2D4	LRSAM1	1
RPS27A_UBE2K	LRSAM1	1
UBB_UBE2D3	LRSAM1	1
RPS27A_UBE2N	LRSAM1	1
UBA52_UBE2E1	LRSAM1	1
RPS27A_UBE2V1	LRSAM1	1
UBC_UBE2Z	LRSAM1	1
RPS27A_UBE2H	LRSAM1	1
RPS27A_UBE2L5	LRSAM1	1
UBA52_UBE2N	LRSAM1	1
RPS27A_UBE2D3	LRSAM1	1
RPS27A_UBE2R2	LRSAM1	1
UBC_UBE2E2	LRSAM1	1
UBA52_UBE2W	LRSAM1	1
UBC_UBE2L3	LRSAM1	1
UBB_UBE2D2	LRSAM1	1
UBB_UBE2M	LRSAM1	1
RPS27A_UBE2V2	LRSAM1	1
RPS27A_UBE2NL	LRSAM1	1
BIRC6_UBB	LRSAM1	1
UBC_UBE2L6	LRSAM1	1
RPS27A_UBE2G2	LRSAM1	1
UBA52_UBE2Q1	LRSAM1	1
UBC_UBE2M	LRSAM1	1
RPS27A_UBE2J1	LRSAM1	1
UBC_UBE2E1	LRSAM1	1
UBA52_UBE2E2	LRSAM1	1
UBC_UBE2Q2	LRSAM1	1
RPS27A_UBE2D1	LRSAM1	1
UBA52_UBE2G2	LRSAM1	1
UBC_UBE2K	LRSAM1	1
UBA52_UBE2NL	LRSAM1	1
RPS27A_UBE2E1	LRSAM1	1
UBB_UBE2J1	LRSAM1	1
UBA52_UBE2E3	LRSAM1	1
UBB_UBE2K	LRSAM1	1
UBC_UBE2V2	LRSAM1	1
UBB_UBE2W	LRSAM1	1
